First Name,Last Name,Party Name,Membership 1,Membership 2
"Inka","Hopsu","Vihreä liitto","MUNICIPAL_COUNCILOR"
"Saara","Hyrkkö","Vihreä liitto","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Maria","Guzenina","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Kimmo","Kiljunen","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Miapetra","Kumpula-Natri","Suomen Sosialidemokraattinen Puolue","MEMBER_OF_EUROPEAN_PARLIAMENT"
"Johan","Kvarnström","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR"
"Antti","Lindtman","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR"
"Eemeli","Peltonen","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Pinja","Perholehto","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Joona","Räsänen","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Arja","Juvonen","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Teemu","Keskisarja","Perussuomalaiset"
"Ari","Koponen","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Leena","Meri","Perussuomalaiset","MUNICIPAL_COUNCILOR"
"Jorma","Piisinen","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Riikka","Purra","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Onni","Rostila","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Antti","Kaikkonen","Suomen Keskusta","MUNICIPAL_COUNCILOR"
"Eerikki","Viljanen","Suomen Keskusta","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Anders","Adlercreutz","Suomen ruotsalainen kansanpuolue","MUNICIPAL_COUNCILOR"
"Otto","Andersson","Suomen ruotsalainen kansanpuolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Henrik","Wickström","Suomen ruotsalainen kansanpuolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Annika","Saarikko","Suomen Keskusta","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Li","Andersson","Vasemmistoliitto","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Timo","Furuholm","Vasemmistoliitto","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Ritva ""Kike""","Elomaa","Perussuomalaiset","MUNICIPAL_COUNCILOR"
"Vilhelm","Junnila","Perussuomalaiset","MUNICIPAL_COUNCILOR"
"Mikko","Lundén","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Ville","Tavio","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Sandra","Bergqvist","Suomen ruotsalainen kansanpuolue","MUNICIPAL_COUNCILOR"
"Sofia","Virta","Vihreä liitto","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Eeva-Johanna","Eloranta","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR"
"Aki","Lindén","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Saku","Nikkanen","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Pauli","Aalto-Setälä","Kansallinen Kokoomus"
"Milla","Lahdenperä","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Petteri","Orpo","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Saara-Sofia","Sirén","Kansallinen Kokoomus"
"Ville","Valkonen","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Krista","Kiuru","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR"
"Juha","Viitala","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR"
"Mari","Kaunistola","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Matias","Marttinen","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Eeva","Kalli","Suomen Keskusta","REGIONAL_COUNCILOR"
"Laura","Huhtasaari","Perussuomalaiset","MEMBER_OF_EUROPEAN_PARLIAMENT"
"Petri","Huru","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Jari","Koskela","Perussuomalaiset","MUNICIPAL_COUNCILOR"
"Mats","Löfström","För Åland, gemensam lista"
"Tarja","Filatov","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Mika","Kari","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Johannes","Koskinen","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Ville","Skinnari","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR"
"Hilkka","Kemppi","Suomen Keskusta","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Rami","Lehtinen","Perussuomalaiset","MUNICIPAL_COUNCILOR"
"Mira","Nieminen","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Lulu","Ranne","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Jari","Ronkainen","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Sanni","Grahn-Laasonen","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Timo","Heinonen","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Teemu","Kinnari","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR"
"Päivi","Räsänen","Suomen Kristillisdemokraatit (KD)","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Aino-Kaisa","Pekonen","Vasemmistoliitto","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Marko","Asell","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR"
"Lauri","Lyly","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Sanna","Marin","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR"
"Ville","Merinen","Suomen Sosialidemokraattinen Puolue"
"Ilmari","Nurminen","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Pia","Viitanen","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR"
"Jouni","Ovaska","Suomen Keskusta","MUNICIPAL_COUNCILOR"
"Oras","Tynkkynen","Vihreä liitto","MUNICIPAL_COUNCILOR"
"Anna-Kaisa","Ikonen","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Aleksi","Jäntti","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Pauli","Kiuru","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR"
"Arto","Satonen","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR"
"Sofia","Vikman","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Anna","Kontula","Vasemmistoliitto","REGIONAL_COUNCILOR"
"Miko","Bergbom","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Veijo","Niemi","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Sakari","Puisto","Perussuomalaiset","MUNICIPAL_COUNCILOR"
"Sami","Savio","Perussuomalaiset","MUNICIPAL_COUNCILOR"
"Joakim","Vigelius","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Sari","Tanus","Suomen Kristillisdemokraatit (KD)","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Hanna","Holopainen","Vihreä liitto","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Juho","Eerola","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Sheikki","Laakso","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Jani","Mäkelä","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Jaana","Strandman","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Antti","Häkkänen","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Ville","Kaunisto","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR"
"Jukka","Kopra","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Oskari","Valtola","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Vesa","Kallio","Suomen Keskusta"
"Hanna","Kosonen","Suomen Keskusta","MUNICIPAL_COUNCILOR"
"Suna","Kymäläinen","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR"
"Niina","Malm","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Anna-Kristiina","Mikkonen","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Paula","Werning","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Markku","Eestilä","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Marko","Kilpi","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Karoliina","Partanen","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Seppo","Eskelinen","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR"
"Timo","Suhonen","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR"
"Tuula","Väätäinen","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Sanna","Antikainen","Perussuomalaiset","MUNICIPAL_COUNCILOR"
"Minna","Reijonen","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Timo","Vornanen","Perussuomalaiset","MUNICIPAL_COUNCILOR"
"Sari","Essayah","Suomen Kristillisdemokraatit (KD)","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Laura","Meriluoto","Vasemmistoliitto","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Hannu","Hoskonen","Suomen Keskusta","MUNICIPAL_COUNCILOR"
"Hanna","Huttunen","Suomen Keskusta","MUNICIPAL_COUNCILOR"
"Markku","Siponen","Suomen Keskusta","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Krista","Mikkonen","Vihreä liitto","MUNICIPAL_COUNCILOR"
"Anna-Maja","Henriksson","Suomen ruotsalainen kansanpuolue","MUNICIPAL_COUNCILOR"
"Anders","Norrback","Suomen ruotsalainen kansanpuolue","MUNICIPAL_COUNCILOR"
"Mikko","Ollikainen","Suomen ruotsalainen kansanpuolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Joakim","Strand","Suomen ruotsalainen kansanpuolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Antti","Kurvinen","Suomen Keskusta","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Mika","Lintilä","Suomen Keskusta","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Mikko","Savola","Suomen Keskusta","MUNICIPAL_COUNCILOR"
"Janne","Jukkola","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Paula","Risikko","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Peter","Östman","Suomen Kristillisdemokraatit (KD)","MUNICIPAL_COUNCILOR"
"Kim","Berg","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Matias","Mäkynen","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Juha","Mäenpää","Perussuomalaiset"
"Mauri","Peltokangas","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Anne","Rintamäki","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Pia","Sillanpää","Perussuomalaiset","REGIONAL_COUNCILOR"
"Ville","Väyrynen","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR"
"Sinuhe","Wallinheimo","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR"
"Jani","Kokko","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Riitta","Mäkinen","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR"
"Piritta","Rantanen","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR"
"Kaisa","Garedew","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Tomi","Immonen","Perussuomalaiset","MUNICIPAL_COUNCILOR"
"Bella","Forsgrén","Vihreä liitto","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Petri","Honkonen","Suomen Keskusta","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Anne","Kalmari","Suomen Keskusta"
"Pekka","Aittakumpu","Suomen Keskusta","MUNICIPAL_COUNCILOR"
"Tuomas","Kettunen","Suomen Keskusta","MUNICIPAL_COUNCILOR"
"Hanna-Leena","Mattila","Suomen Keskusta","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Timo","Mehtälä","Suomen Keskusta"
"Olga","Oinas-Panuma","Suomen Keskusta","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Pia","Hiltunen","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Tytti","Tuppurainen","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Jenni","Pitko","Vihreä liitto","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Merja","Kyllönen","Vasemmistoliitto","MUNICIPAL_COUNCILOR"
"Hanna","Sarkkinen","Vasemmistoliitto","MUNICIPAL_COUNCILOR"
"Antti","Kangas","Perussuomalaiset"
"Mikko","Polvinen","Perussuomalaiset","MUNICIPAL_COUNCILOR"
"Jenna","Simula","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Sebastian","Tynkkynen","Perussuomalaiset"
"Ville","Vähämäki","Perussuomalaiset","MUNICIPAL_COUNCILOR"
"Janne","Heikkinen","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR"
"Juha","Hänninen","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Mari-Leena","Talvitie","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Johanna","Ojala-Niemelä","Suomen Sosialidemokraattinen Puolue","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Kaisa","Juuso","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Sara","Seppänen","Perussuomalaiset","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Katri","Kulmuni","Suomen Keskusta","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Markus","Lohi","Suomen Keskusta","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
"Heikki","Autto","Kansallinen Kokoomus","MUNICIPAL_COUNCILOR","REGIONAL_COUNCILOR"
